basin,pred_mean,pred_std,residual_mean,residual_std
27064,0.5912783241442279,0.9137756809184231,0.02987183563579416,0.37542577967749097
27065,2.275945290680059,2.3038276999971767,-0.08609589560213007,0.8726558728062792
27071,19.83698825340027,21.759440441539425,0.5281236028531219,8.282062210249677
27073,0.24414129586262023,0.15756050518209608,0.029286244018470554,0.10813340422619974
27077,0.7445560536376087,0.8370818110364151,-0.1808043670797216,0.3767651327188469
27079,19.156616392149708,19.156373424467578,0.24791588538840723,6.199362692767704
27080,14.865550462072099,16.874051251666526,4.324965361532132,5.655770556525798
27084,0.9925668008169805,1.125722539350208,-0.13779732637914194,0.6560194894326857
27087,3.822229806805099,2.751612162532476,0.3724533979413431,1.094178875312923
27089,18.89293339484254,20.875604386427586,-0.5453933594350525,7.0808975493936215
27090,11.788659814459155,15.147672246985472,1.17653877235728,6.523947188379487
28001,2.395682787635785,2.6765495433074644,-0.26106848844762665,1.8815691685375098
28003,5.580372030534,3.9099113195908566,-0.7298927835384755,2.4899391242713764
28008,7.356805234659983,6.08805376353465,0.41831572132385214,2.355603567403673
28009,80.87480827544509,72.98541777129802,7.874119553563213,23.94791614235651
28012,13.152573947786372,9.997418683299074,-0.3332996280367275,3.0343574257904433
28015,2.55213103852123,1.6477292690134855,-0.20061118877492468,0.6624011189082512
28018,13.547638469146493,12.487315997328016,-0.041257772771382886,3.384484051201106
28022,85.91687185988164,78.83372841802834,8.744479379022364,26.029060613938277
28023,3.0581284626015504,2.2097781475012837,0.3825333388859516,0.5591932332948423
28024,3.157905624628027,4.152384688187132,-0.5498590630220447,1.6522681505900279
28026,3.28205006422639,3.7169308808785764,0.17866193680565037,1.9372485011537284
28031,3.580348364258327,3.125317318721302,-0.06194125190928342,1.7021209323817923
28033,0.2758784849055221,0.22266395671636152,-0.02069827013511182,0.09332183953128749
28039,0.7679159826380642,0.7269023827034149,-0.10079140857742583,0.5685200655459187
28040,0.7327851522181651,0.6658844582523188,-0.15706635573672295,0.3124904016455485
28043,6.045936971926056,5.685622404990796,0.6193483051720219,2.7059563085169374
28044,0.3533899154313105,0.15718562350679183,0.021014469084543585,0.11384915404958912
28046,2.0434015262665426,1.4283993519321585,-0.13373470334722046,0.41605139382629613
28048,1.5136669326608838,1.7186524905934952,0.06309710623958649,1.12066666488361
28050,0.8189789842309466,0.7699855725139318,0.04610087840853035,0.33484666155349607
28052,1.221348547416705,1.0215867792837863,-0.11246739986732639,0.5352382784241617
28055,0.6730032896394341,0.6315798091479403,-0.03674136753198083,0.38354405088177834
28056,0.8694175494888194,0.9744992072872729,-0.158048362345801,0.39677315987124273
28060,0.13921102730119128,0.15195806905099482,0.11094404852560476,0.11363305523981232
28066,1.0864425970196243,1.021591853461972,-0.13309711021387038,0.6818007775040997
28067,19.278949101916975,16.090976099159388,0.3508775237624371,6.746940540025637
28072,0.3350894603386576,0.3133697521365498,0.012591901610911916,0.207082163382694
28074,11.27533007407577,13.50779150202271,0.44553711825504333,3.699330619011965
28080,13.74198313637608,8.277441922193269,0.6306868633710635,3.729616483687559
28081,1.961563417590142,1.4481138125856543,0.12582133433863074,0.989989744889834
28082,1.6884901267777284,1.9680860873331059,-0.36747689215866725,0.560707923942544
28085,17.419107709858533,14.280950296182068,1.042366564987175,5.0482095205337165
28091,1.4659994290689182,1.3368468688041277,0.14496360450815152,0.44858385614273666
28093,9.360525511775464,12.099314930452689,0.15456805972391208,3.883242404453391
28115,0.6675514166910077,0.274230144337807,0.04459830467506344,0.15097804626368305
28116,0.8443865806207216,0.41845283170381664,0.10178413432078504,0.30705323188293676
28117,13.702280442172487,11.129665935580173,0.8849902433431309,3.524266440924909
29002,0.5601403074714737,0.32763607595010297,0.07189528447969877,0.11445339119365859
29003,0.37177443603788357,0.2562092252921572,0.0820092092866408,0.10182147004306295
29005,0.4327317200529442,0.5081595612637924,0.275282828265801,0.9340474276746203
29009,0.16599906241364665,0.19850492768935543,-0.029298963613827018,0.08349407798343286
30001,1.6825543110725696,1.7867278772436699,0.25783822329617984,0.5930662226678368
30004,0.48109370068461904,0.296381077565893,0.031831863776832496,0.311671191501862
30005,0.6820348751255131,0.7336728929774008,0.09328689634598311,0.2875382092265646
30011,0.30310422681287064,0.23858742970392896,0.03397009641150493,0.1399102300349684
30012,0.29025575986398944,0.3209071633723567,-0.004377216396303059,0.217530312187594
30014,0.07302734765972435,0.12685412668876153,-0.0027717621198416246,0.06240158496122888
30015,0.26589320631675,0.23212786261679935,-0.025185833567861707,0.11323268670467226
3003,14.452031793103611,17.231770786984733,1.4495931445526427,8.678818510446204
31002,1.1477647111579208,1.8218939038133222,-0.1255237667822182,0.6021984914472176
31006,0.7024835038156095,0.5271101933570088,-0.09822974262401186,0.22298005587017325
31010,0.5820692149885883,0.6055463495228341,-0.02962288664523278,0.40081497715638925
31021,1.6764290130638981,2.603681921609186,0.15774447230146518,1.319671469789403
31023,0.03672449979226334,0.06776792184237261,-0.020681576894658056,0.03574586807894767
31025,0.27231437465358316,0.30005599044447523,-0.09043395187221727,0.2424919564848042
32003,0.5631490226586023,0.9154428863404678,-0.04287938051267274,0.5163830872343661
32004,1.4784904579278852,1.643201811045751,0.0983648413571611,1.2369765118890756
32006,1.5057035775718843,1.9555734976389179,0.19475176623827853,0.6691395867869491
32008,0.7623254400045636,1.0376180373637032,-0.01801772008991144,0.35950832342613753
33006,1.871221134139665,1.2422571279677452,0.6996141033916641,0.8867261641143506
33007,1.051408907964399,0.585543907881617,-0.08049610973712688,0.2176221126243324
33012,0.9432866827288914,1.6024128501710033,-0.2213059165355545,0.6295778307207353
33013,0.7498249960219074,0.6465459824200319,-0.042746073342081234,0.3320793804718545
33014,1.2727790027612942,0.8909950768750614,0.006139318986019164,0.28500024791694983
33018,0.9574639629347317,1.511669185873714,0.1329467974589822,0.6155005337556809
33019,1.8910588388452805,1.3946687809936544,-0.004586920805125508,0.5787357093336625
33020,1.1034164403765403,1.876341200156894,0.08797558467930168,2.730447381139327
33021,1.34995129035144,1.253885611613431,-0.1402160327067549,0.4379697838400092
33022,2.9270020948699247,2.346188148959358,0.34839728400427206,0.7015734701629204
33023,0.2500742328977639,0.2761354979792524,-0.05566991178343679,0.11168684762208692
33024,0.9927888148242802,0.8860628518613521,-0.150949469038199,0.3004871569921841
33026,14.908736016248275,19.227311011612713,0.5139659370266911,5.628225648098891
33028,0.6905252842309451,0.6717059019039285,0.20911416757663165,0.25894367318549594
33029,0.48931396718959363,0.41551336456656296,0.06580695730979005,0.22951611584179474
33031,0.3468861434815146,0.5006255271622521,0.0466829310876084,0.5316191102339254
33032,0.19749498934459167,0.0908364042837648,-0.008430724295204837,0.029958107920931017
33033,0.6900948891282523,0.4358838956906765,0.04851761320188954,0.2015536679452857
33034,3.889632944180725,2.7875475007444352,-0.23667539067199453,0.881956462290218
33035,16.1025716984938,11.361523314841492,0.22630946599037138,5.396734069843129
33039,11.305067587923318,15.310562604586092,1.0925545547782611,5.188723063105243
33053,0.3303656514226379,0.3080751471095242,-0.04832554819008718,0.1627973569910974
33054,0.4836238013327252,0.2051868386815724,0.06973535772755819,0.0826411060427403
33058,1.600524090182565,2.1081670806761306,0.27069453164546325,1.3602051420366006
34002,0.706917878260157,0.8816485476943526,0.07451980821356459,0.226891425246097
34003,1.112991960127798,0.6315995579279322,0.01819928401530808,0.1843613698364414
34004,4.167826397581014,2.7488585958036404,0.0663771709037426,0.8275589556966169
34005,0.3665247234778639,0.40260150775620934,0.04794348922727065,0.16610149360297194
34006,1.8128535851255154,2.6341235383652695,0.0038009174528525758,0.9630491387220584
34007,0.7061653038379737,0.9618401894679158,0.03703407330873346,0.8674103257761754
34008,0.276770486147878,0.11536795981744488,-0.014118778312679782,0.045988605675364065
34010,0.7829465790931089,1.166588076403903,-0.08076954007640803,0.6856111066990819
34011,0.8147155267731627,0.5407688743352427,-0.013154588567627572,0.217762077196079
34012,0.31927985991784597,0.14884207631703342,-0.02373450514479233,0.06523114169286161
35003,0.3736856236770134,0.5317010165432889,0.024447577048911453,0.8193874045853385
35008,0.6320343296654494,0.8739905683470834,0.043260959596771134,0.5140004083048333
36003,0.2408396939251481,0.29674723728084507,0.0017434997306147878,0.1212533205648688
36006,3.146661887407578,3.866724568700513,-0.4130927402259699,1.281124680707457
36009,0.1523300677994748,0.26003026454837913,-0.016702503597179823,0.12846962884054858
