basin,nh_nse,gnn_nse,nh_kge,gnn_kge,nh_rmse,gnn_rmse,nh_mae,gnn_mae
39027,0.7108552441607459,0.7491714733357007,0.7187148635408839,0.7953179076931374,0.19695590625581624,0.18344243747967137,0.122989496369863,0.11108980003856381
39028,0.7093172042359456,0.7355233897337456,0.6561679924298356,0.6248905831953484,0.13556872097394326,0.12931338177809434,0.1023693647260274,0.10512225623485792
39029,0.5597664785545462,0.7778057942631414,0.6355949810832915,0.7228470127064817,0.15623052713321298,0.11099175243874924,0.11708905871232876,0.07242047588699072
39034,0.9417890101793375,0.9363103193271302,0.9675888533100947,0.9516001885527927,1.0486648928067597,1.0969043849430964,0.6157751810958904,0.6392263508620003
39035,0.9323113406559004,0.9139127248472582,0.9109359985986712,0.8781769106160785,0.2685059641188441,0.3028066868457047,0.1571323654328767,0.18373905911224642
39036,-0.41337141527896737,-0.44475478109700184,0.5621780648159744,0.588031440492836,0.027848730446263657,0.028156218053109867,0.0214392896630137,0.021889366329793842
39037,0.8807294071330348,0.9127071012830122,0.7515864008681952,0.8259841694313294,0.26414151738472996,0.2259745014758759,0.20843466055479454,0.18071245427656418
39042,0.7151965180614465,0.6982182884384085,0.6707783266273459,0.6644781119207159,0.36592031848259005,0.376669396840693,0.17943561475479453,0.2049069485059817
39049,0.7032981201284199,0.7089122853504161,0.6279625679073361,0.6781208079988736,0.23598884365135467,0.23374550147843765,0.08096143655547945,0.10510564527450575
39052,0.6965778013626228,0.7152489556903124,0.7366003709112425,0.8481779551785686,0.27768886040541674,0.26900939358639986,0.13958841254931506,0.12985022854936257
39054,0.8007210663845604,0.7960514661319305,0.788574001507803,0.7735595893458482,0.27845359173531936,0.28169713026704474,0.11666356410070923,0.14824453480897085
39056,0.6466055084901424,0.7120533023382521,0.5035499350166337,0.6945243418441063,0.27768510402458463,0.2506563703597682,0.20016512328356162,0.14235649012368218
39061,0.3584801234739783,0.5274017179285627,0.4834641401343739,0.5558912843078253,0.05818326545105692,0.04993891502355783,0.04575874672328767,0.03720400508388713
39065,0.107717316294478,0.4772398575611033,0.5439850473543923,0.7081030665867021,0.022963230702150658,0.017576523955696633,0.01774085578219178,0.014173412147502692
39069,0.6792792423947678,0.7746976623329094,0.4575126427643853,0.6558999747772185,2.3282321726299795,1.9513968544241742,1.1612405270958903,1.0699810844970605
39072,0.8221636753725969,0.8041649010141159,0.9093585115623094,0.8781807855843047,21.621939528679874,22.6897482485112,12.80869415958904,13.912555926089194
39078,0.8438879682085404,0.8646563185615639,0.8284057101420002,0.9034828964662259,0.26713230778247926,0.24872945641318503,0.1942386429178082,0.15474347328659516
39081,0.6836682371223779,0.7052524442433996,0.730156511649346,0.8087391594865241,0.8123930844025795,0.7841875140410861,0.48718779286301367,0.43129886697312936
39087,0.7620667039423568,0.8064114171172935,0.702706208181969,0.8150525326757342,0.7201494657594045,0.6495833771334334,0.3985088120136987,0.33491339217121924
39088,0.702617906341799,0.735745748137233,0.7729018448268413,0.7653388142988717,0.1296937651022516,0.12225670392054876,0.09491090795890413,0.1033353968492409
39099,0.9060351266227513,0.9042726275513092,0.7981478457716584,0.8563386714333935,0.1975257731647197,0.19936966227965905,0.12901932489452056,0.14583977604651926
39105,0.8566608234731239,0.8401485209929205,0.8831333550840772,0.851852978846493,1.859999272319986,1.9642133171165743,0.9342569294109588,0.9681748412207345
39108,0.8561594254607583,0.8761527113005346,0.7230776251241271,0.7771141861540576,0.303634499529422,0.28174334243831,0.22463682102602736,0.1807403741899127
39114,0.8147089808091106,0.840731922397088,0.7736142587837898,0.8406790975360109,0.06552703783782196,0.06075159995336524,0.04994818190917808,0.04759167534128725
39120,0.7424699598137249,0.7807378063620605,0.6871206443267035,0.8525957852245322,0.06589832408529342,0.06080542095018813,0.04361270059335617,0.03728649677730772
39125,0.6254378597630014,0.5691526752994167,0.4358164898047867,0.38305773442796276,0.10110878278535541,0.10843978389815659,0.0650656594210685,0.07980804360141004
39127,0.8542260703153585,0.785323701206371,0.8050431423184028,0.7378935832121464,0.045045193702812555,0.05466389552057938,0.03193545973767123,0.045040241997184476
39141,0.7703187853400202,0.6507221312910717,0.8559190347403549,0.7086997198014308,1.8820255486468536,2.3208566184171633,1.1081447773972604,1.6016546338540936
39142,0.847043924931036,0.8294372886508394,0.7371778866633204,0.7092824793374046,0.1842998462739345,0.1946182903510211,0.15142980451095892,0.15764144420274148
39143,0.9379409539084679,0.9415146529121505,0.9453234981217686,0.9342449948767182,0.2052681412511822,0.19927028302146693,0.14629404599452056,0.132664165401421
39144,0.7149562572981809,0.7181985551164684,0.8023217785898088,0.8269270720806894,0.3809758569518874,0.3788029098743571,0.20662484695342465,0.19884253917734723
40003,0.8725825775502528,0.8889014726063578,0.7529929828968541,0.8063782463404949,6.438681594084139,6.012245311942564,2.663601964657534,2.661354771574944
40004,0.8162721115870574,0.8351814944723523,0.6693686114598267,0.7395350656942514,2.055165339117888,1.9465349726708283,0.835180953808219,0.8801513306456319
40005,0.8391034283894572,0.8451941683160865,0.7955469642050897,0.8229348885437975,2.1462144203001543,2.105200051151739,0.7455868239054794,0.8713473893422833
40006,-0.06141755098901469,-0.19061536880177132,0.14332813284142543,0.09052781887572248,0.21122482931135483,0.22371112286860878,0.09782717566657533,0.14737022344222667
40007,0.8296636015360688,0.8516065156169409,0.7134453031491492,0.8190623108582886,1.8182011775204268,1.6970538397839516,1.0860049187260274,0.7069898024710077
40009,0.7936889147980862,0.7829822356953656,0.8833260526407802,0.8813965596580878,0.8061888363563777,0.8268431652072276,0.5001823393561644,0.5119448439122893
4001,0.765600952281238,0.7581871279069122,0.8480106429870519,0.8538726778689241,14.894905282395463,15.128627580720378,10.906237260958903,11.239185112989938
40010,0.8463803824758258,0.8569747864421773,0.7872916151156473,0.8736509519879988,1.040259996341913,1.0037483873341058,0.5899735477123288,0.4939865888024275
40011,0.8852313135911247,0.8781454147132135,0.8719193452030066,0.8554554513543668,0.9515952422519496,0.9805313744590143,0.5682973528904108,0.46541519266685116
